transaction_id,date,account,description,amount,category,new_category,new_description,Sub_category
1284,2/22/25,Mich Bofa,Amazon,85.38,Amazon,,,Amazon
829,2/23/25,Mich City,Brasserie Federal,-80.83,Travel & Entertainment,,,Dining
830,2/23/25,Mich City,Coop,-237.09,Travel & Entertainment,,,Groceries
828,2/23/25,Mich City,Elvetino,-32.56,Travel & Entertainment,,,Dining
831,2/23/25,Mich City,Le Gitan,-250.86,Travel & Entertainment,,,Dining
1100,2/23/25,Mich Amex,Marriott,-366.82,Travel & Entertainment,,,Travel & Lodging
1099,2/23/25,Mich Amex,Marriott,-11.71,Travel & Entertainment,,,Travel & Lodging
1101,2/23/25,Mich Amex,Bayard,-816.14,General Merchandise,,,General Merchandise
1102,2/23/25,Mich Amex,SBB,-27.87,Travel & Entertainment,,,Travel & Entertainment
823,2/24/25,Mich City,Coop,-48.22,Travel & Entertainment,,,Groceries
826,2/24/25,Mich City,GGB,-565.28,Travel & Entertainment,,,Travel & Entertainment
822,2/24/25,Mich City,Hotel Gornergrat-Dorf,-10.59,Travel & Entertainment,,,Travel & Lodging
825,2/24/25,Mich City,Hotel Schweizerhof,-278.74,Travel & Entertainment,,,Travel & Lodging
824,2/24/25,Mich City,Restaurant Findlerhof,-250.86,Travel & Entertainment,,,Dining
827,2/24/25,Mich City,Taxi Christophe,-30.33,Travel & Entertainment,,,Taxi
224,2/24/25,Fam Wells,Healthy Paws,-100.03,Lucky,,,Pet Services
223,2/24/25,Fam Wells,T-Mobile,-194.66,Bills & Utilities,,,Andre Cell
1098,2/24/25,Mich Amex,Kjus,-961.93,General Merchandise,,,General Merchandise
817,2/25/25,Mich City,CasaMia,-59.21,Travel & Entertainment,,,Dining
820,2/25/25,Mich City,Coop,-69.71,Travel & Entertainment,,,Groceries
814,2/25/25,Mich City,Glacier Sport,-33.4,General Merchandise,,,General Merchandise
819,2/25/25,Mich City,Iglu-Dorf,-67.03,Travel & Entertainment,,,Dining
818,2/25/25,Mich City,Osteria Bella Italia,-63.12,Travel & Entertainment,,,Dining
821,2/25/25,Mich City,Restaurant zum See,-418.95,Travel & Entertainment,,,Dining
816,2/25/25,Mich City,Schmuggler,-43.57,Travel & Entertainment,,,Dining
815,2/25/25,Mich City,Taxi 24 Lombardo,-33.52,Travel & Entertainment,,,Taxi
813,2/25/25,Mich City,ZBAG Schluhmatte,-12.29,Travel & Entertainment,,,Travel & Entertainment
221,2/25/25,Fam Wells,Financial Transactions,-0.15,Financial Transactions,,,Bank Fees
222,2/25/25,Fam Wells,Amazon Prime,-5.25,Subscriptions,,,Cloud Services
807,2/26/25,Mich City,Bäckerei Fuchs,-8.42,Travel & Entertainment,,,Dining
808,2/26/25,Mich City,Restaurant,-38.16,Travel & Entertainment,,,Travel & Entertainment
809,2/26/25,Mich City,Hirschberg,-68.46,Travel & Entertainment,,,Travel & Entertainment
806,2/26/25,Mich City,Müller Handels,-1.74,Travel & Entertainment,,,Groceries
810,2/26/25,Mich City,Osteria Bella Italia,-179.49,Travel & Entertainment,,,Dining
811,2/26/25,Mich City,Restaurant Adler,-190.8,Travel & Entertainment,,,Dining
812,2/26/25,Mich City,Taxi Christophe,-33.45,Travel & Entertainment,,,Taxi
220,2/26/25,Fam Wells,Restaurant,-10.0,Travel & Entertainment,,,Travel & Entertainment
1281,2/26/25,Mich Bofa,Amazon,273.88,Amazon,,,Amazon
798,2/27/25,Mich City,B MAINENTE GMBH,-85.26,Travel & Entertainment,,,Travel & Entertainment
802,2/27/25,Mich City,American Airlines,-78.4,Travel & Entertainment,,,Travel & Entertainment
800,2/27/25,Mich City,American Airlines,-68.0,Travel & Entertainment,,,Travel & Entertainment
805,2/27/25,Mich City,American Airlines,-78.4,Travel & Entertainment,,,Travel & Entertainment
804,2/27/25,Mich City,American Airlines,-68.0,Travel & Entertainment,,,Travel & Entertainment
803,2/27/25,Mich City,American Airlines,-78.4,Travel & Entertainment,,,Travel & Entertainment
801,2/27/25,Mich City,American Airlines,-68.0,Travel & Entertainment,,,Travel & Entertainment
797,2/27/25,Mich City,Panoramic Gourmet,-65.63,Travel & Entertainment,,,Dining
799,2/27/25,Mich City,Restaurant Engiadina,-224.37,Travel & Entertainment,,,Dining
796,2/27/25,Mich City,Taxi Botelho,-40.39,Travel & Entertainment,,,Taxi
795,2/27/25,Mich City,Taxi Engadina,-26.92,Travel & Entertainment,,,Taxi
794,2/27/25,Mich City,Restaurant,-21.66,Travel & Entertainment,,,Travel & Entertainment
1280,2/27/25,Mich Bofa,Amazon,-26.94,Amazon,,,Amazon
793,2/28/25,Mich City,Badrutt's Restaurants,-300.7,Travel & Entertainment,,,Dining
790,2/28/25,Mich City,Bergrestaurant Corvigl,-113.88,Travel & Entertainment,,,Dining
791,2/28/25,Mich City,Boutique Hotel Monopol,-117.69,Travel & Entertainment,,,Travel & Lodging
787,2/28/25,Mich City,Coop,-3.7,Travel & Entertainment,,,Groceries
786,2/28/25,Mich City,Coop,-2.13,Travel & Entertainment,,,Groceries
788,2/28/25,Mich City,Hotel Steffani,-25.78,Travel & Entertainment,,,Dining
789,2/28/25,Mich City,La Stalla,-108.72,Travel & Entertainment,,,Dining
792,2/28/25,Mich City,Skiservice Corvatsch,-192.78,General Merchandise,,,General Merchandise
218,2/28/25,Fam Wells,Financial Transactions,0.08,Financial Transactions,,,Bank Fees
219,2/28/25,Fam Wells,Car Mich,-1302.06,Auto,,,Vehicle Payment
1519,2/28/25,Mich Wells,BUS TELE SVCS,6644.64,Income,,,Income
1518,2/28/25,Mich Wells,BUS TELE SVCS,9219.67,Income,,,Income
1516,2/28/25,Mich Wells,Financial Transactions,0.03,Financial Transactions,,,Bank Fees
1520,2/28/25,Mich Wells,BUSINESS TELECOMMUNICATIONS SE,4822.28,Financial Transactions,,,Expense Reports
1517,2/28/25,Mich Wells,Transfers,-4800.0,Financial Transactions,,,Loan Payment
242,2/3/25,Fam Wells,Kukenam,-409.16,Education,,,Education
243,2/3/25,Fam Wells,Water Bill,-304.11,Bills & Utilities,,,Bills & Utilities
241,2/3/25,Fam Wells,Balmoral Estates,-2883.78,Home,,,Home
247,2/3/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
245,2/3/25,Fam Wells,SunPass,-10.0,Auto,,,Tolls
246,2/3/25,Fam Wells,Zelle To Basketball Charlie,-25.0,Education,,,Basket Lore
244,2/3/25,Fam Wells,Zelle To Romero Yelitza Costurera Doral,-48.0,Clothing,,,Costurera
1298,2/3/25,Mich Bofa,Amazon,-190.69,Amazon,,,Amazon
1299,2/3/25,Mich Bofa,Amazon,-53.49,Amazon,,,Amazon
1297,2/3/25,Mich Bofa,Financial Transactions,300.0,Financial Transactions,,,Card Payment
1543,2/3/25,Mich Wells,Apple Card,934.42,Financial Transactions,,,Card Payment
1545,2/3/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1544,2/3/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
1540,2/4/25,Mich Wells,Bank of America,300.0,Financial Transactions,,,Card Payment
1542,2/4/25,Mich Wells,Coinbase,14401.13,Income,,,Crypto Income
1541,2/4/25,Mich Wells,Transfers,-14269.37,Financial Transactions,,,Loan Payment
238,2/5/25,Fam Wells,Guarantee Management,-226.0,Home,,,Assc. Fee Balm
240,2/5/25,Fam Wells,Transfers,-230.0,Financial Transactions,,,Car Insurance Payment
239,2/5/25,Fam Wells,Zelle To Basketball Charlie,-25.0,Education,,,Basket Lore
1296,2/5/25,Mich Bofa,Amazon,21.39,Amazon,,,Amazon
1538,2/5/25,Mich Wells,Car Mich,932.9,Auto,,,Vehicle Payment
1539,2/5/25,Mich Wells,Transfers,500.0,Financial Transactions,,,Loan
1295,2/6/25,Mich Bofa,Financial Transactions,-57.95,Financial Transactions,,,Bank Fees
1537,2/6/25,Mich Wells,Transfers,1000.0,Financial Transactions,,,Loan
892,2/7/25,Mich City,Kokai Sushi & Lounge,-283.53,Travel & Entertainment,,,Dining
1113,2/7/25,Mich Amex,American Airlines,-35.0,Travel & Entertainment,,,Travel & Entertainment
1536,2/7/25,Mich Wells,Zelle From Moe Nathan,100.0,Travel & Entertainment,,,Travel & Entertainment
890,2/8/25,Mich City,Chevron,-22.24,Auto,,,Transport
888,2/8/25,Mich City,Haagen Dazs,-22.88,Travel & Entertainment,,,Dining
889,2/8/25,Mich City,MOTOR SHOP CENTER,-282.94,Auto,,,Vehicle Maintenance
891,2/8/25,Mich City,Total Wine,-173.15,Liquor Store,,,Liquor Store
1111,2/8/25,Mich Amex,EL CAR WASH,-21.38,Auto,,,Vehicle Maintenance
1112,2/8/25,Mich Amex,MB-PARKING,-4.35,Auto,,,Transport
885,2/9/25,Mich City,Experian,-21.95,Financial Transactions,,,Financial Services
886,2/9/25,Mich City,Publix,-59.09,Groceries,,,Groceries
887,2/9/25,Mich City,Grazianos Market,-93.39,Travel & Entertainment,,,Dining
1109,2/9/25,Mich Amex,Parking,-71.95,Travel & Entertainment,,,Travel & Entertainment
1110,2/9/25,Mich Amex,UM MY CHART,-75.0,Medical,,,Medical
781,3/1/25,Mich City,Restaurant,-1.25,Travel & Entertainment,,,Dining
782,3/1/25,Mich City,Caffe Spettacolo,-5.68,Travel & Entertainment,,,Dining
783,3/1/25,Mich City,Hotel Arte + Pizzeria St. Moritz,-1048.57,Travel & Entertainment,,,Travel & Lodging
785,3/1/25,Mich City,Osteria Italiana Milano,-145.92,Travel & Entertainment,,,Dining
780,3/1/25,Mich City,Taxi St. Morit,-27.84,Travel & Entertainment,,,Taxi
784,3/1/25,Mich City,Uber,-41.0,Travel & Entertainment,,,Taxi
1096,3/1/25,Mich Amex,Netflix,-28.28,Subscriptions,,,Streaming
1097,3/1/25,Mich Amex,Westin,-366.89,Travel & Entertainment,,,Travel & Lodging
737,3/10/25,Mich City,Grazianos Market,-48.94,Groceries,,,Groceries
207,3/10/25,Fam Wells,Navarro Discount,-5.34,Groceries,,,Groceries
205,3/10/25,Fam Wells,Financial Transactions,-3.0,Financial Transactions,,,Bank Fees
206,3/10/25,Fam Wells,Financial Transactions,-63.5,Financial Transactions,,,Cash
204,3/10/25,Fam Wells,Netflix,-20.36,Subscriptions,,,Streaming
203,3/10/25,Fam Wells,Transfers,-148.41,Aditional Expenses,,,Aditional Expenses
1087,3/10/25,Mich Amex,Clear,199.0,Travel & Entertainment,,,Travel & Entertainment
1088,3/10/25,Mich Amex,Clear,199.0,Travel & Entertainment,,,Travel & Entertainment
1509,3/10/25,Mich Wells,Transfers,-6224.0,Financial Transactions,,,Savings
1508,3/10/25,Mich Wells,Zelle To Hermilio,-40.0,Auto,,,Transport
1507,3/10/25,Mich Wells,Zelle To Supply Services Miami Fabio Lavac,-100.0,Auto,,,Car Wash
734,3/11/25,Mich City,Global Blue,40.04,General Merchandise,,,General Merchandise
735,3/11/25,Mich City,Global Blue,59.08,General Merchandise,,,General Merchandise
736,3/11/25,Mich City,Global Blue,68.1,General Merchandise,,,General Merchandise
202,3/11/25,Fam Wells,CVS,-10.0,Medical,,,Medical
1084,3/11/25,Mich Amex,AT&T,-117.47,Bills & Utilities,,,Utilities
1085,3/11/25,Mich Amex,El Car Wash,33.41,Auto,,,Vehicle Maintenance
1086,3/11/25,Mich Amex,Monimoto,-49.0,Auto,,,Services
1506,3/11/25,Mich Wells,Coinbase,-29.99,Income,,,Crypto Income
732,3/12/25,Mich City,MPA PARKING,-10.25,Auto,,,Transport
731,3/12/25,Mich City,MPA PARKING,-3.75,Auto,,,Transport
730,3/12/25,Mich City,Financial Transactions,8694.71,Financial Transactions,,,Card Payment
733,3/12/25,Mich City,Michaels,-27.72,Travel & Entertainment,,,Dining
200,3/12/25,Fam Wells,Moto,-219.28,Auto,,,Vehicle Payment
201,3/12/25,Fam Wells,SUNPASS,-10.0,Auto,,,Tolls
1083,3/12/25,Mich Amex,EZ Contacts,-588.17,Medical,,,Medical
1275,3/12/25,Mich Bofa,Amazon,-308.11,Amazon,,,Amazon
1274,3/12/25,Mich Bofa,Amazon,-597.86,Amazon,,,Amazon
1273,3/12/25,Mich Bofa,Amazon,-29.94,Amazon,,,Amazon
1505,3/12/25,Mich Wells,Transfers,13220.0,Financial Transactions,,,Loan
729,3/13/25,Mich City,NATL GEN INS,-33.12,Auto,,,Insurance
199,3/13/25,Fam Wells,Zelle To Gustavo Lugus Peluquero,-150.0,Pelu,,,Andre Pelu
198,3/13/25,Fam Wells,Zelle To Professional Peluquero Lugus,-100.0,Pelu,,,Andre Pelu
1272,3/13/25,Mich Bofa,Amazon,-27.81,Amazon,,,Amazon
1269,3/13/25,Mich Bofa,Amazon,-21.35,Amazon,,,Amazon
1270,3/13/25,Mich Bofa,F1,0.93,Travel & Entertainment,,,Travel & Entertainment
1271,3/13/25,Mich Bofa,F1,-110.49,Travel & Entertainment,,,Travel & Entertainment
1504,3/13/25,Mich Wells,Financial Transactions,4523.58,Financial Transactions,,,Card Payment
1503,3/13/25,Mich Wells,Financial Transactions,8694.71,Financial Transactions,,,Card Payment
1502,3/14/25,Mich Wells,BUS TELE SVCS,6644.64,Income,,,Income
1501,3/14/25,Mich Wells,Zelle To Sebastian Caminero,-100.0,Pelu,,,Pelu Lore Mich
1268,3/15/25,Mich Bofa,Amazon,-86.6,Amazon,,,Amazon
725,3/16/25,Mich City,Dolores But You Can,-145.16,Travel & Entertainment,,,Dining
728,3/16/25,Mich City,Hampton Social,-185.15,Travel & Entertainment,,,Dining
726,3/16/25,Mich City,Hampton Social,-63.0,Travel & Entertainment,,,Dining
727,3/16/25,Mich City,Winn-Dixie,-83.55,Groceries,,,Groceries
1082,3/16/25,Mich Amex,Miami Beach Marina,-428.25,Travel & Entertainment,,,Travel & Entertainment
722,3/17/25,Mich City,American Airlines,-252.4,Travel & Entertainment,,,Travel & Entertainment
723,3/17/25,Mich City,American Airlines,-252.4,Travel & Entertainment,,,Travel & Entertainment
721,3/17/25,Mich City,COLUMBUS HS,-928.08,Education,,,Education
724,3/17/25,Mich City,Uber,-15.61,Travel & Entertainment,,,Taxi
197,3/17/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
196,3/17/25,Fam Wells,SUNPASS,-10.0,Auto,,,Tolls
1081,3/17/25,Mich Amex,Ski Aspen,-1821.08,General Merchandise,,,General Merchandise
1267,3/17/25,Mich Bofa,Amazon,-40.65,Amazon,,,Amazon
1500,3/17/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1498,3/17/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
1496,3/17/25,Mich Wells,Zelle To Gabriel,-5.0,Travel & Entertainment,,,Travel & Entertainment
1499,3/17/25,Mich Wells,Zelle To Omnijr Parking Llc,-20.0,Auto,,,Transport
1495,3/17/25,Mich Wells,Zelle To Tip Orando,-20.0,Travel & Entertainment,,,Travel & Entertainment
1497,3/17/25,Mich Wells,Zelle To Tren Tip,-20.0,Travel & Entertainment,,,Travel & Entertainment
720,3/18/25,Mich City,Casa,-250.91,Travel & Entertainment,,,Dining
193,3/18/25,Fam Wells,Car Mich,-1100.0,Auto,,,Vehicle Payment
195,3/18/25,Fam Wells,Transfers,-99.0,Andre,,,Andre Expenses
194,3/18/25,Fam Wells,Walmart,-30.99,General Merchandise,,,General Merchandise
1077,3/18/25,Mich Amex,Peter Glenn Ski,-176.55,Amazon,,,General Merchandise
1078,3/18/25,Mich Amex,Google,-9.05,Subscriptions,,,Subscriptions
1079,3/18/25,Mich Amex,National Car,-270.98,Travel & Entertainment,,,Travel & Lodging
1080,3/18/25,Mich Amex,RueLaLa,-951.18,General Merchandise,,,General Merchandise
1266,3/18/25,Mich Bofa,Amazon,86.6,Amazon,,,Amazon
1494,3/18/25,Mich Wells,Zelle To Orlando Tip Orlando,-5.0,Travel & Entertainment,,,Travel & Entertainment
718,3/19/25,Mich City,Coral Gables,-10.77,Auto,,,Transport
717,3/19/25,Mich City,Coral Gables,-8.44,Auto,,,Transport
716,3/19/25,Mich City,Coral Gables,-3.77,Auto,,,Transport
719,3/19/25,Mich City,MPA Parking,-12.5,Auto,,,Transport
715,3/19/25,Mich City,Uber,-224.83,Travel & Entertainment,,,Taxi
191,3/19/25,Fam Wells,FPL,-206.37,Bills & Utilities,,,Bills & Utilities
192,3/19/25,Fam Wells,Zelle To Romero Yelitza Costurera Doral,-60.0,Clothing,,,Costurera
774,3/2/25,Mich City,ALEHOP,-52.11,General Merchandise,,,General Merchandise
775,3/2/25,Mich City,BAR MANERO,-145.92,Travel & Entertainment,,,Dining
779,3/2/25,Mich City,EL GRAN ASADOR,-562.84,Travel & Entertainment,,,Dining
778,3/2/25,Mich City,FARMACIA LOPEZ VICENTE,-373.88,Medical,,,Medical
773,3/2/25,Mich City,JAIBO CAMPERO,-32.31,Travel & Entertainment,,,Dining
766,3/2/25,Mich City,Restaurant,-7.3,Travel & Entertainment,,,Dining
768,3/2/25,Mich City,JAIBO CROQUETAS,-11.47,Travel & Entertainment,,,Dining
771,3/2/25,Mich City,JAIBO JAPONES,-13.03,Travel & Entertainment,,,Dining
770,3/2/25,Mich City,LA AREPERA MADRID,-12.51,Travel & Entertainment,,,Dining
767,3/2/25,Mich City,Restaurant,-7.61,Travel & Entertainment,,,Dining
765,3/2/25,Mich City,Restaurant,-3.96,Travel & Entertainment,,,Dining
764,3/2/25,Mich City,Restaurant,-2.61,Travel & Entertainment,,,Dining
776,3/2/25,Mich City,OYSHO,-242.55,General Merchandise,,,General Merchandise
777,3/2/25,Mich City,OYSHO,-247.15,General Merchandise,,,General Merchandise
769,3/2/25,Mich City,Parking,-12.25,Travel & Entertainment,,,Parking
772,3/2/25,Mich City,URBANO CAFE,-18.45,Travel & Entertainment,,,Dining
1095,3/2/25,Mich Amex,GoFundMe,-58.75,Travel & Entertainment,,,Travel & Entertainment
713,3/20/25,Mich City,Chevron,-54.79,Auto,,,Transport
712,3/20/25,Mich City,MPA Parking,-5.0,Auto,,,Transport
714,3/20/25,Mich City,Sam's Club,-755.48,General Merchandise,,,General Merchandise
711,3/20/25,Mich City,Sports Basement,-237.76,General Merchandise,,,General Merchandise
710,3/20/25,Mich City,Spizzigo,-126.9,Travel & Entertainment,,,Dining
189,3/20/25,Fam Wells,Check,-40.0,Travel & Entertainment,,,Travel & Entertainment
190,3/20/25,Fam Wells,Publix,-500.99,Groceries,,,Groceries
1075,3/20/25,Mich Amex,Celebrity Cruises,-107.96,Travel & Entertainment,,,Travel & Lodging
1076,3/20/25,Mich Amex,Marathon,-3.6,Auto,,,Transport
1265,3/20/25,Mich Bofa,Amazon,342.35,Amazon,,,Amazon
1264,3/20/25,Mich Bofa,Amazon,-376.42,Amazon,,,Amazon
709,3/21/25,Mich City,Uber,-59.63,Travel & Entertainment,,,Taxi
708,3/22/25,Mich City,Four Mountain Sports,-108.79,General Merchandise,,,General Merchandise
707,3/22/25,Mich City,Grub Thai,-169.03,Travel & Entertainment,,,Dining
706,3/22/25,Mich City,Juan Valdez Cafe,-31.08,Travel & Entertainment,,,Dining
705,3/22/25,Mich City,Uber,-30.45,Travel & Entertainment,,,Taxi
1072,3/22/25,Mich Amex,Financial Transactions,2477.14,Financial Transactions,,,Card Payment
1074,3/22/25,Mich Amex,Uber,-54.1,Travel & Entertainment,,,Taxi
1073,3/22/25,Mich Amex,Uber,-10.37,Travel & Entertainment,,,Taxi
1262,3/22/25,Mich Bofa,Amazon,287.73,Amazon,,,Amazon
1263,3/22/25,Mich Bofa,Amazon,376.42,Amazon,,,Amazon
704,3/23/25,Mich City,Snowmass Sports,-22.02,General Merchandise,,,General Merchandise
703,3/23/25,Mich City,The Tavern Kitchen,-306.05,Travel & Entertainment,,,Dining
702,3/23/25,Mich City,Venga Venga,-283.51,Travel & Entertainment,,,Dining
701,3/24/25,Mich City,105 Pizza + Bowl,-500.0,Travel & Entertainment,,,Dining
700,3/24/25,Mich City,Catch Steak,-204.94,Travel & Entertainment,,,Dining
186,3/24/25,Fam Wells,Healthy Paws Pet,-100.03,Lucky,,,Pet Services
188,3/24/25,Fam Wells,Transfers,501.0,Financial Transactions,,,Loan
185,3/24/25,Fam Wells,Transfers,-100.0,Aditional Expenses,,,Aditional Expenses
187,3/24/25,Fam Wells,SUNPASS,-10.0,Auto,,,Tolls
183,3/24/25,Fam Wells,T-Mobile,-201.26,Bills & Utilities,,,Andre Cell
184,3/24/25,Fam Wells,Financial Transactions,734.0,Financial Transactions,,,Card Payment
1071,3/24/25,Mich Amex,Uber,-56.63,Travel & Entertainment,,,Taxi
698,3/25/25,Mich City,SP MILLER SPORTS,-409.89,General Merchandise,,,General Merchandise
699,3/25/25,Mich City,Rock Island Oyster,-157.54,Travel & Entertainment,,,Dining
181,3/25/25,Fam Wells,Financial Transactions,-0.16,Financial Transactions,,,Bank Fees
182,3/25/25,Fam Wells,Amazon,-5.42,Subscriptions,,,Cloud Services
1069,3/25/25,Mich Amex,Uber,-26.85,Travel & Entertainment,,,Taxi
1070,3/25/25,Mich Amex,Viewline Resort,-267.69,Travel & Entertainment,,,Travel & Lodging
1493,3/25/25,Mich Wells,Zelle To Kayla Snowm,-100.0,Travel & Entertainment,,,Travel & Entertainment
696,3/26/25,Mich City,LITTLE NELL F & B,-60.28,Travel & Entertainment,,,Dining
697,3/26/25,Mich City,Betula Aspen,-376.42,Travel & Entertainment,,,Dining
695,3/26/25,Mich City,Venga Venga,-121.7,Travel & Entertainment,,,Dining
694,3/27/25,Mich City,Whataburger,-23.71,Travel & Entertainment,,,Dining
693,3/27/25,Mich City,Miller Sport,-755.0,General Merchandise,,,General Merchandise
691,3/27/25,Mich City,Stussy,-148.73,General Merchandise,,,General Merchandise
692,3/27/25,Mich City,TRG Duty Free,-106.09,General Merchandise,,,General Merchandise
690,3/27/25,Mich City,ASPEN ONE,-74.0,Travel & Entertainment,,,Dining
1067,3/27/25,Mich Amex,EVO,-176.55,General Merchandise,,,General Merchandise
1068,3/27/25,Mich Amex,Rental Toll,-11.47,Auto,,,Transport
1490,3/27/25,Mich Wells,Venmo Michel Faleni,-20.0,Travel & Entertainment,,,Travel & Entertainment
1491,3/27/25,Mich Wells,Venmo Michel Faleni,-10.0,Travel & Entertainment,,,Travel & Entertainment
1492,3/27/25,Mich Wells,Zelle To Elizabeth,-50.0,Travel & Entertainment,,,Travel & Entertainment
689,3/28/25,Mich City,MEAT CLUB MARKET,-323.39,Groceries,,,Groceries
687,3/28/25,Mich City,Publix,-291.89,Groceries,,,Groceries
688,3/28/25,Mich City,Beirut,-191.87,Travel & Entertainment,,,Dining
1065,3/28/25,Mich Amex,Uber Eats,-176.46,Travel & Entertainment,,,Dining
1066,3/28/25,Mich Amex,Viewline Resort,-135.52,Travel & Entertainment,,,Travel & Lodging
1261,3/28/25,Mich Bofa,Amazon,-18.18,Amazon,,,Amazon
686,3/29/25,Mich City,SAKS,-544.55,General Merchandise,,,General Merchandise
1062,3/29/25,Mich Amex,Designer Optics,-188.16,Medical,,,Medical
1063,3/29/25,Mich Amex,PPDC Downtown Doral,-11.55,Travel & Entertainment,,,Travel & Entertainment
1064,3/29/25,Mich Amex,Viewline Resort,-182.0,Travel & Entertainment,,,Travel & Lodging
1260,3/29/25,Mich Bofa,Amazon,239.65,Amazon,,,Amazon
762,3/3/25,Mich City,FARMACIA GIBERT,-402.96,Medical,,,Medical
761,3/3/25,Mich City,Taxi Espana,-35.39,Travel & Entertainment,,,Taxi
760,3/3/25,Mich City,Restaurant,-25.54,Travel & Entertainment,,,Dining
763,3/3/25,Mich City,Uber,-16.31,Travel & Entertainment,,,Taxi
759,3/3/25,Mich City,Uber,-13.65,Travel & Entertainment,,,Taxi
216,3/3/25,Fam Wells,Kukenam Summer C,-409.16,Education,,,Education
215,3/3/25,Fam Wells,Balmoral Estates,-2883.78,Home,,,Home
217,3/3/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
1279,3/3/25,Mich Bofa,Financial Transactions,300.0,Financial Transactions,,,Card Payment
1512,3/3/25,Mich Wells,Transfers,-1500.0,Savings,,,Savings
1513,3/3/25,Mich Wells,Transfers,-8810.0,Financial Transactions,,,Loan Payment
1514,3/3/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1515,3/3/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
685,3/31/25,Mich City,WAL-MART,-396.0,General Merchandise,,,General Merchandise
179,3/31/25,Fam Wells,Financial Transactions,0.1,Financial Transactions,,,Bank Fees
180,3/31/25,Fam Wells,Car Mich,-1302.06,Auto,,,Vehicle Payment
1489,3/31/25,Mich Wells,BTS,6644.65,Income,,,Income
1488,3/31/25,Mich Wells,BUS TELE SVCS,9155.42,Income,,,Income
1486,3/31/25,Mich Wells,Financial Transactions,0.03,Financial Transactions,,,Bank Fees
1487,3/31/25,Mich Wells,Transfers,-9155.0,Financial Transactions,,,Loan Payment
758,3/4/25,Mich City,Uber,-17.86,Travel & Entertainment,,,Taxi
214,3/4/25,Fam Wells,DDCUS,-400.0,Education,,,Education
213,3/4/25,Fam Wells,Transfers,-400.0,Auto,,,Andre Gas
212,3/4/25,Fam Wells,Transfers,-50.0,Andre,,,Andre Expenses
1094,3/4/25,Mich Amex,PayPal,-53.93,Travel & Entertainment,,,Taxi
1511,3/4/25,Mich Wells,Bank of America,300.0,Financial Transactions,,,Card Payment
755,3/5/25,Mich City,DIESEL,-353.4,General Merchandise,,,General Merchandise
757,3/5/25,Mich City,Moncler,-572.25,General Merchandise,,,General Merchandise
754,3/5/25,Mich City,Globalblue,75.6,General Merchandise,,,General Merchandise
756,3/5/25,Mich City,Tumi,-526.41,General Merchandise,,,General Merchandise
208,3/5/25,Fam Wells,Guarantee Management,-226.0,Home,,,Assc. Fee Balm
210,3/5/25,Fam Wells,Transfers,-230.0,Financial Transactions,,,Car Insurance Payment
211,3/5/25,Fam Wells,Virtual Imaging,-48.24,Medical,,,Medical
209,3/5/25,Fam Wells,Zelle To Carroz Lorena,-200.0,Travel & Entertainment,,,Travel & Entertainment
1093,3/5/25,Mich Amex,Bistro Mato,-185.47,Travel & Entertainment,,,Dining
1278,3/5/25,Mich Bofa,Amazon,342.35,Amazon,,,Amazon
752,3/6/25,Mich City,STC Switzerland Travel,100.0,Travel & Entertainment,,,Travel & Entertainment
753,3/6/25,Mich City,Taxi,-13.15,Travel & Entertainment,,,Taxi
1277,3/6/25,Mich Bofa,Financial Transactions,-19.45,Financial Transactions,,,Bank Fees
748,3/7/25,Mich City,Casa Lac,-110.72,Travel & Entertainment,,,Dining
750,3/7/25,Mich City,Gentlebar,-108.55,Travel & Entertainment,,,Dining
749,3/7/25,Mich City,Gentlebar,-105.62,Travel & Entertainment,,,Dining
751,3/7/25,Mich City,La Alacena de Aragon,-129.01,Travel & Entertainment,,,Dining
746,3/7/25,Mich City,Taxi Espana,-10.37,Travel & Entertainment,,,Taxi
745,3/7/25,Mich City,Taxi Espana,-5.97,Travel & Entertainment,,,Taxi
747,3/7/25,Mich City,Taxi Espana,-10.8,Travel & Entertainment,,,Taxi
1510,3/7/25,Mich Wells,City National Bank,6224.0,Financial Transactions,,,Expense Reports
744,3/8/25,Mich City,Laz Parking,-7.0,Auto,,,Transport
742,3/8/25,Mich City,Taxi Espana,-35.94,Travel & Entertainment,,,Taxi
743,3/8/25,Mich City,Navarro Discount,-71.23,Medical,,,Medical
1090,3/8/25,Mich Amex,Amazon,-53.8,Amazon,,,Amazon
1091,3/8/25,Mich Amex,El Car Wash,-39.57,Auto,,,Vehicle Maintenance
1092,3/8/25,Mich Amex,Westin,-8.71,Travel & Entertainment,,,Dining
1276,3/8/25,Mich Bofa,Amazon,-25.66,Amazon,,,Amazon
741,3/9/25,Mich City,Chevron,-73.22,Auto,,,Transport
